domain,fp_id,fp_name,confidence,flame_tp_ids,evidence
zoomn.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zoonr.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zoor.us,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
zoorn.us,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
zopom.us,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
zoomr.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zoomz.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zoomu.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zoop.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zoomo.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zoonm.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zooo.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zoopm.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zoorm.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zoomus.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zooms.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zoomus.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zoomv.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zoum.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zpoom.us,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
zpbit.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zpple.com,FP-0007,Typosquat Evasion Infrastructure,95,TP-0012,dnstwist_match=True
zpotify.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
zpom.us,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zquareup.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
zrndesk.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zsap.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
zsalesforce.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
zscale.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
zsengo.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
zschwab.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
zstatefarm.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
zsoom.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
zstripe.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zspotify.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
ztd.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
wedlsfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
ztesla.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
ztripe.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
ztx.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
ztoro.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
ztrade.com,FP-0003,Crypto/Finance Fraud Co-hosting,70,TP-0017,http_title=(crypto|bitcoin|wallet|defi|trading|forex|invest); primary_mx~mail
ztrade.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zubspot.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
wedllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
weellsfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
zuber.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
zuggingface.co,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wehlsfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
zundesk.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
weiisfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
zunum.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
weico.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zumana.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
weiisfarqo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
weilsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zure.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zusaa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wel1sfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
welectrum.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
weklsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
welksfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
welhsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
welisfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellafargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
well3fargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellasfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
welldfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellcfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
well.sfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellefargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellesfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellfsargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wel.lsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
welldsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
well-sfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellksfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
welklsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
welllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
zwengo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsdfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wells.fargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellqfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsafrgo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfa4go.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfa5go.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfaargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wells-fargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellosfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsafargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfa2go.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsefargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfabgo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfaergo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsdargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfadgo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsbargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarego.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfafgo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zwndesk.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfagro.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfaego.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfapgo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfar4go.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarfo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfareo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarbgo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfago.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellscargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfarg.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargm.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarggo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfar5go.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfargk.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarg0.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargo0.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarfgo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarbo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargg.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarga.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfarge.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarg9.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargoc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargo9.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargi.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfargo1.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfargn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargho.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfargfo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfargocom.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargoa.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfargow.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargod.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargl.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargo5.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfargoo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarog.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargob.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargol.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargoz.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfaroo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarqo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarco.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfarrgo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfardgo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfargyo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargos.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfasgo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfaro.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargoe.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfargoi.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfarto.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarwo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarho.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfarsgo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfgargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsforgo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfatgo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfaryo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsfargp.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfavgo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsffargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfcrgo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsfargvo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfasrgo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfarhgo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
wellsfazgo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsfarvo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
wellsfargto.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfazrgo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfirgo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsfqrgo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsfartgo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
wellsfrago.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsfatrgo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
wellsfrgo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsfsrgo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsnargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsfrargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfergo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
zxt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsgargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsgfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellssfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsrfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsrargo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
wellsfwargo.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
wellsvargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellxfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellzfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsvfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellstargo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
wellsfargop.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfargon.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
wellsfsargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
welmsfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellsfdargo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
wellxsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
welnsfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
welsfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellwfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
welosfargo.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
wellszfargo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
welolsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
welslsfargo.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
wellwsfargo.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
wellzsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
welslfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfzrgo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
welpsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellswfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wellsfwrgo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wenlsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wavesys.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wemini.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
weplsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
weolsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
weollsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wellsfqargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
werkday.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
werllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
zzendesk.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zzoom.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
zithub.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wesllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
westemsouthem.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
zuera.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
westemsouthern.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
westernsouther.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
westernsouthem.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
westernsout.hern.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wekllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wewllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wetrade.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wetoro.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wetna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wexodus.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
wgitebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wgllsfargo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whatebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
wh.itebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
zuhc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whc.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
whhitebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
weiisfarg0.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whiitebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whietbit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whi.tebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitbit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebid.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebit1.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebti.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebjt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebir.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
white-bit.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
whitebig.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebitt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebbit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebite.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebot.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebyt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whiteblt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whiteebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebet.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
whitebat.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
whiteibt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitelbit.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
whitebitz.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
whitenit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitefit.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
whitebi.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebits.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitebiz.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
whitegit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitehit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitesbit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitrebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitibit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whiterbit.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
whitrbit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whittebit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whitsbit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
whiteit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
