ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance
149.88.23.40,nordvpn,confirmed,SG,Singapore,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,sg604.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.23.42,nordvpn,confirmed,SG,Singapore,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,sg605.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
138.199.21.172,nordvpn,confirmed,JP,Tokyo,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,jp733.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
138.199.21.174,nordvpn,confirmed,JP,Tokyo,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,jp734.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
138.199.63.184,nordvpn,confirmed,GB,London,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,uk1729.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
138.199.63.186,nordvpn,confirmed,GB,London,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,uk1730.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
138.199.63.237,nordvpn,confirmed,GB,London,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,uk1731.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
185.59.221.243,nordvpn,confirmed,GB,London,wireguard,AS60068,"CDN77 _, GB",nordvpn_api,2026-04-22,uk1732.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
143.244.63.2,nordvpn,confirmed,AU,Sydney,wireguard,AS60068,"CDN77 _, GB",nordvpn_api,2026-04-22,au828.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
143.244.63.4,nordvpn,confirmed,AU,Sydney,wireguard,AS60068,"CDN77 _, GB",nordvpn_api,2026-04-22,au829.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
121.127.47.71,nordvpn,confirmed,AU,Sydney,wireguard,AS60068,"CDN77 _, GB",nordvpn_api,2026-04-22,au830.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
121.127.47.73,nordvpn,confirmed,AU,Sydney,wireguard,AS60068,"CDN77 _, GB",nordvpn_api,2026-04-22,au831.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.102.230.248,nordvpn,confirmed,DE,Frankfurt,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,de716.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.102.230.250,nordvpn,confirmed,DE,Frankfurt,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,de717.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
84.17.36.196,nordvpn,confirmed,SE,Stockholm,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,se608.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
84.17.36.198,nordvpn,confirmed,SE,Stockholm,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,se609.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
154.47.27.4,nordvpn,confirmed,BE,Brussels,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,be234.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
154.47.27.6,nordvpn,confirmed,BE,Brussels,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,be235.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.50.217.23,nordvpn,confirmed,DK,Copenhagen,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,dk282.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.50.217.25,nordvpn,confirmed,DK,Copenhagen,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,dk283.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.28.72,nordvpn,confirmed,FR,Paris,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,fr967.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.28.74,nordvpn,confirmed,FR,Paris,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,fr968.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.28.77,nordvpn,confirmed,FR,Paris,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,fr969.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.28.79,nordvpn,confirmed,FR,Paris,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,fr970.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.27.120,nordvpn,confirmed,CH,Zurich,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,ch432.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.27.122,nordvpn,confirmed,CH,Zurich,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,ch433.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.22.89.34,nordvpn,confirmed,CH,Zurich,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,ch434.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.22.89.38,nordvpn,confirmed,CH,Zurich,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,ch435.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.34.244.98,nordvpn,confirmed,NL,Amsterdam,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,nl1052.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.34.244.100,nordvpn,confirmed,NL,Amsterdam,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,nl1053.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.23.45,nordvpn,confirmed,SG,Singapore,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,sg606.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.23.47,nordvpn,confirmed,SG,Singapore,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,sg607.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.20.248,nordvpn,confirmed,PT,Lisbon,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,pt130.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.88.20.250,nordvpn,confirmed,PT,Lisbon,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,pt131.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
81.17.122.9,nordvpn,confirmed,IN,Mumbai,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,in163.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
81.17.122.10,nordvpn,confirmed,IN,Mumbai,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,in164.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.102.236.58,nordvpn,confirmed,ES,Madrid,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,es246.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
212.102.48.70,nordvpn,confirmed,ES,Madrid,wireguard,AS60068,"CDN77 _, GB",nordvpn_api,2026-04-22,es247.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.50.220.194,nordvpn,confirmed,FR,Marseille,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,fr971.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.50.220.196,nordvpn,confirmed,FR,Marseille,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,fr972.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
138.199.54.228,nordvpn,confirmed,IT,Milan,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,it303.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
138.199.54.232,nordvpn,confirmed,IT,Milan,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,it304.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
154.47.19.167,nordvpn,confirmed,AT,Vienna,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,at161.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
154.47.19.169,nordvpn,confirmed,AT,Vienna,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,at162.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.102.248.199,nordvpn,confirmed,ZA,Johannesburg,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,za152.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
149.102.248.201,nordvpn,confirmed,ZA,Johannesburg,wireguard,AS212238,"CDNEXT, GB",nordvpn_api,2026-04-22,za153.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
93.118.42.26,nordvpn,confirmed,JP,Tokyo,wireguard,AS58325,"BANDWIDTH-ASIA, GB",nordvpn_api,2026-04-22,jp735.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
93.118.42.27,nordvpn,confirmed,JP,Tokyo,wireguard,AS58325,"BANDWIDTH-ASIA, GB",nordvpn_api,2026-04-22,jp736.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
93.118.42.28,nordvpn,confirmed,JP,Tokyo,wireguard,AS58325,"BANDWIDTH-ASIA, GB",nordvpn_api,2026-04-22,jp737.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
93.118.42.29,nordvpn,confirmed,JP,Tokyo,wireguard,AS58325,"BANDWIDTH-ASIA, GB",nordvpn_api,2026-04-22,jp738.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
93.118.42.30,nordvpn,confirmed,JP,Tokyo,wireguard,AS58325,"BANDWIDTH-ASIA, GB",nordvpn_api,2026-04-22,jp739.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
93.118.42.31,nordvpn,confirmed,JP,Tokyo,wireguard,AS58325,"BANDWIDTH-ASIA, GB",nordvpn_api,2026-04-22,jp740.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
93.118.42.32,nordvpn,confirmed,JP,Tokyo,wireguard,AS58325,"BANDWIDTH-ASIA, GB",nordvpn_api,2026-04-22,jp741.nordvpn.com,Public API,"DPRK confirmed (Mandiant: UNC4899 JumpCloud attack, secondary VPN)"
