ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance,ip_role,prefix,score_prehire,tier_prehire,score_posthire,tier_posthire,indicator_id
103.124.165.130,mullvad,confirmed,AL,Tirana,wireguard,AS197706,"KEMINET A datacenter located in TiranaAlbania. Webhosting, Dedicated Servers, VPS, IPv4IPv6 leasing, AL",mullvad_api,2026-05-01,al-tia-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.124.165.191,mullvad,confirmed,AL,Tirana,wireguard,AS197706,"KEMINET A datacenter located in TiranaAlbania. Webhosting, Dedicated Servers, VPS, IPv4IPv6 leasing, AL",mullvad_api,2026-05-01,al-tia-wg-004,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
149.22.83.2,mullvad,confirmed,AR,Buenos Aires,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-05-01,ar-bue-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
149.22.83.31,mullvad,confirmed,AR,Buenos Aires,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-05-01,ar-bue-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
146.70.116.98,mullvad,confirmed,AT,Vienna,wireguard,AS9009,"M247, RO",mullvad_api,2026-05-01,at-vie-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
146.70.116.130,mullvad,confirmed,AT,Vienna,wireguard,AS9009,"M247, RO",mullvad_api,2026-05-01,at-vie-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
146.70.116.162,mullvad,confirmed,AT,Vienna,wireguard,AS9009,"M247, RO",mullvad_api,2026-05-01,at-vie-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
185.24.11.130,mullvad,confirmed,AT,Vienna,wireguard,AS60068,"CDN77 _, GB",mullvad_api,2026-05-01,at-vie-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
185.24.11.159,mullvad,confirmed,AT,Vienna,wireguard,AS60068,"CDN77 _, GB",mullvad_api,2026-05-01,at-vie-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.214.20.50,mullvad,confirmed,AU,Adelaide,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-adl-wg-301,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.214.20.130,mullvad,confirmed,AU,Adelaide,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-adl-wg-302,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.214.20.162,mullvad,confirmed,AU,Adelaide,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-adl-wg-303,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.216.220.18,mullvad,confirmed,AU,Brisbane,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-bne-wg-301,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.216.220.34,mullvad,confirmed,AU,Brisbane,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-bne-wg-302,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.216.220.66,mullvad,confirmed,AU,Brisbane,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-bne-wg-303,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
163.47.16.146,mullvad,confirmed,AU,Melbourne,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-mel-wg-401,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
163.47.16.150,mullvad,confirmed,AU,Melbourne,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-mel-wg-402,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
163.47.16.154,mullvad,confirmed,AU,Melbourne,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-mel-wg-403,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.108.231.50,mullvad,confirmed,AU,Perth,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-per-wg-301,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.108.231.66,mullvad,confirmed,AU,Perth,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-05-01,au-per-wg-302,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
146.70.141.154,mullvad,confirmed,AU,Sydney,bridge,AS9009,"M247, RO",mullvad_api,2026-05-01,au-syd-br-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
146.70.200.2,mullvad,confirmed,AU,Sydney,wireguard,AS9009,"M247, RO",mullvad_api,2026-05-01,au-syd-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
146.70.141.194,mullvad,confirmed,AU,Sydney,wireguard,AS9009,"M247, RO",mullvad_api,2026-05-01,au-syd-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
146.70.200.194,mullvad,confirmed,AU,Sydney,wireguard,AS9009,"M247, RO",mullvad_api,2026-05-01,au-syd-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.136.147.3,mullvad,confirmed,AU,Sydney,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-05-01,au-syd-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.136.147.65,mullvad,confirmed,AU,Sydney,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-05-01,au-syd-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
103.136.147.129,mullvad,confirmed,AU,Sydney,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-05-01,au-syd-wg-103,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused,ingress,,8,contextual,8,contextual,VPN-007
