domain,primary_mx,mx_ip,asn,asn_name,bgp_prefix,cc,registry,mx_records,error,rbl_hits,creation_date,age_days,http_status,http_title,http_server,https_status,https_title,https_server
xqbsq.com,,,,,,,,,,,,,,,,,,
xq.spymail.one,mx.spymail.one,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.spymail.one,,,,,,,,,,
xqfhm1.site,,,,,,,,,,,,,,,,,,
xqk.luk2.com,emailfake.com,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/22,UA,ripencc,1 emailfake.com,,,,,,,,,,
xqonu.us,,,,,,,,,,,,,,,,,,
xprozacno.com,smtp.secureserver.net,216.69.141.84,26496,"AS-26496-GO-DADDY-COM-LLC, US",216.69.128.0/18,US,arin,0 smtp.secureserver.net;10 mailstore1.secureserver.net,,,,,,,,,,
xpxjh.cse445.com,,,,,,,,,,,,,,,,,,
xqpcizk.cse445.com,,,,,,,,,,,,,,,,,,
xqf.emlpro.com,mx.emlpro.com,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.emlpro.com,,,,,,,,,,
xinsijitv69.info,,,,,,,,,,,,,,,,,,
xputy.com,mail.wabblywabble.com,142.132.166.12,24940,"HETZNER-AS, DE",142.132.128.0/17,DE,ripencc,10 mail.wabblywabble.com;10 mail.wallywatts.com,,,,,,,,,,
xquz.emlpro.com,mx.emlpro.com,94.130.108.80,24940,"HETZNER-AS, DE",94.130.0.0/16,DE,ripencc,10 mx.emlpro.com,,,,,,,,,,
xqvz.10mail.xyz,mx.10mail.xyz,94.130.108.80,24940,"HETZNER-AS, DE",94.130.0.0/16,DE,ripencc,10 mx.10mail.xyz,,,,,,,,,,
xinsijitv73.info,,,,,,,,,,,,,,,,,,
xqyoqwnpl.shop,,,,,,,,,,,,,,,,,,
xqsdr.com,,,,,,,,,,,,,,,,,,
xqz.luk2.com,emailfake.com,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/24,UA,ripencc,1 emailfake.com,,,,,,,,,,
xqwuia.icu,,,,,,,,,,,,,,,,,,
xiaobi173.com,,,,,,,,,,,,,,,,,,
xqur.xyz,,,,,,,,0 ,,,,,,,,,,
xr.bounceme.net,,,,,,,,,,,,,,,,,,
xqxe.emlpro.com,mx.emlpro.com,94.130.108.80,24940,"HETZNER-AS, DE",94.130.0.0/16,DE,ripencc,10 mx.emlpro.com,,,,,,,,,,
xr158a.com,,,,,,,,,,,,,,,,,,
xiaobi172.com,,,,,,,,,,,,,,,,,,
xpaw.net,aspmx1.migadu.com,141.94.97.118,16276,"OVH, FR",141.94.0.0/16,FR,ripencc,10 aspmx1.migadu.com;20 aspmx2.migadu.com,,,,,,,,,,
xr160.com,,,,,,,,,,,,,,,,,,
xiaobi200.com,,,,,,,,,,,,,,,,,,
xpresiku.com,mail.xpresiku.com,139.180.137.107,20473,"AS-VULTR, US",139.180.128.0/19,US,apnic,5 mail.xpresiku.com,,,,,,,,,,
xr232.com,,,,,,,,,,,,,,,,,,
xr3.elk.pl,,,,,,,,,,,,,,,,,,
xrbsgv.us,,,,,,,,,,,,,,,,,,
xr.10mail.xyz,mx.10mail.xyz,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.10mail.xyz,,,,,,,,,,
xr160.info,,,,,,,,,,,,,,,,,,
xr.ftpserver.biz,,,,,,,,,,,,,,,,,,
xiqing22.com,,,,,,,,,,,,,,,,,,
xrerlf.us,,,,,,,,,,,,,,,,,,
xqworks.com,,,,,,,,,,,,,,,,,,
xqm.emlpro.com,mx.emlpro.com,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.emlpro.com,,,,,,,,,,
xqwtf0.oppoesrt.online,,,,,,,,,,,,,,,,,,
xrg7vtiwfeluwk.ga,,,,,,,,,,,,,,,,,,
xrewspro.site,,,,,,,,,,,,,,,,,,
xrg7vtiwfeluwk.ml,,,,,,,,,,,,,,,,,,
xrdk9suf.cse445.com,,,,,,,,,,,,,,,,,,
xrevelxr.com,,,,,,,,,,,,,,,,,,
xjpzit.us,,,,,,,,,,,,,,,,,,
xrg7vtiwfeluwk.cf,,,,,,,,,,,,,,,,,,
xrg7vtiwfeluwk.gq,,,,,,,,,,,,,,,,,,
xrap.de,route1.mx.cloudflare.net,162.159.205.12,13335,"CLOUDFLARENET, US",162.159.205.0/24,US,arin,28 route1.mx.cloudflare.net;34 route3.mx.cloudflare.net;36 route2.mx.cloudflare.net,,,,,,,,,,
xrlihiuvt.shop,,,,,,,,,,,,,,,,,,
xrlackli.shop,,,,,,,,,,,,,,,,,,
xrilop.com,,,,,,,,,,,,,,,,,,
xrg7vtiwfeluwk.tk,,,,,,,,,,,,,,,,,,
xrgz.emltmp.com,mx.emltmp.com,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.emltmp.com,,,,,,,,,,
xrmailbox.net,,,,,,,,,,,,,,,,,,
xrmdvvkre.shop,,,,,,,,,,,,,,,,,,
xqzsale.top,,,,,,,,,,,,,,,,,,
xrobo1.com,,,,,,,,,,,,,,,,,,
xroenv.us,,,,,,,,,,,,,,,,,,
xiaobi171.com,,,,,,,,,,,,,,,,,,
xriveroq.com,mx.plingest.com,38.143.66.193,63023,"AS-GLOBALTELEHOST, US",38.143.66.0/24,US,arin,10 mx.plingest.com,,,,,,,,,,
xredb.com,mail.xredb.com,157.230.203.88,14061,"DIGITALOCEAN-ASN, US",157.230.200.0/22,US,arin,10 mail.xredb.com,,,,,,,,,,
xkc.ca,mx1.simplelogin.co,176.119.200.136,62371,"PROTON, CH",176.119.200.0/24,CH,ripencc,10 mx1.simplelogin.co;20 mx2.simplelogin.co,,,,,,,,,,
xrnwccun.com,,,,,,,,,,,,,,,,,,
xrplug.com,,,,,,,,,,,,,,,,,,
xrqwooehh.shop,,,,,,,,,,,,,,,,,,
xqcenter.com,,,,,,,,,,,,,,,,,,
xrsig.us,,,,,,,,,,,,,,,,,,
xknmxt.fun,,,,,,,,,,,,,,,,,,
xrp.emltmp.com,mx.emltmp.com,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.emltmp.com,,,,,,,,,,
xrecruit.online,em4.catchservers.com,137.184.154.224,14061,"DIGITALOCEAN-ASN, US",137.184.144.0/20,US,arin,10 em4.catchservers.com;10 mx4.catchservers.net,,,,,,,,,,
xklt4qdifrivcw.tk,,,,,,,,,,,,,,,,,,
xrho.com,route1.mx.cloudflare.net,162.159.205.11,13335,"CLOUDFLARENET, US",162.159.205.0/24,US,arin,39 route1.mx.cloudflare.net;54 route2.mx.cloudflare.net;72 route3.mx.cloudflare.net,,,,,,,,,,
wujinghe.dpdns.org,,,,,,,,,,spamhaus_dbl,,,,,,,,
xrpmail.com,mail.h-email.net,165.227.156.49,14061,"DIGITALOCEAN-ASN, US",165.227.144.0/20,US,arin,5 mail.h-email.net,,,,,,,,,,
xrum.store,,,,,,,,,,,,,,,,,,
xreviews.top,,,,,,,,,,,,,,,,,,
wumail.com,,,,,,,,,,,,,,,,,,
xrumail.com,,,,,,,,,,,,,,,,,,
xrer.com,,,,,,,,0 ,,,,,,,,,,
xrnyr.anonbox.net,,,,,,,,,,,,,,,,,,
xrum.xyz,,,,,,,,,,,,,,,,,,
xrui0emf.cse445.com,,,,,,,,,,,,,,,,,,
xrtt.xyz,,,,,,,,0 ,,,,,,,,,,
xruma.com,,,,,,,,,,,,,,,,,,
xrt5.cashbenties.com,mx156.hostedmxserver.com,164.90.197.105,14061,"DIGITALOCEAN-ASN, US",164.90.192.0/20,US,arin,10 mx156.hostedmxserver.com,,,,,,,,,,
xrumer-xrumer1.store,,,,,,,,,,,,,,,,,,
xrumerdownload.com,,,,,,,,,,,,,,,,,,
xrumer.app,,,,,,,,,,,,,,,,,,
xret.com,,,,,,,,,,,,,,,,,,
xrmop.com,mail.wabblywabble.com,142.132.166.12,24940,"HETZNER-AS, DE",142.132.128.0/17,DE,ripencc,10 mail.wabblywabble.com;10 mail.wallywatts.com,,,,,,,,,,
xrtht6q.cse445.com,,,,,,,,,,,,,,,,,,
xrumercracked.com,,,,,,,,,,,,,,,,,,
xrust.club,,,,,,,,,,,,,,,,,,
xrmail.xyz,,,,,,,,0 ,,,,,,,,,,
xronmyer.info,,,,,,,,,,,,,,,,,,
xrzgxj.icu,,,,,,,,,,,,,,,,,,
xrmail.top,,,,,,,,,,,,,,,,,,
xs31xs.com,,,,,,,,,,,,,,,,,,
xruma.store,park-mx.above.com,103.224.212.34,133618,"TRELLIAN-AS-AP Trellian Pty. Limited, AU",103.224.212.0/23,AU,apnic,10 park-mx.above.com,,,,,,,,,,
xru.goaglie.com,aero4.unstablemail.com,146.190.223.124,14061,"DIGITALOCEAN-ASN, US",146.190.208.0/20,US,arin,0 aero4.unstablemail.com;10 srv4.unstablemail.com,,,,,,,,,,
xrxrxr.host,,,,,,,,,,,,,,,,,,
xs31xs.info,,,,,,,,,,,,,,,,,,
xs31xs.org,,,,,,,,,,,,,,,,,,
xs188.net,,,,,,,,,,,,,,,,,,
xsadswd.igg.biz,,,,,,,,,,,,,,,,,,
xlw.emltmp.com,mx.emltmp.com,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.emltmp.com,,,,,,,,,,
xs31xs.xyz,,,,,,,,,,,,,,,,,,
xray.lambda.livefreemail.top,mx37.mb5p.com,164.90.197.143,14061,"DIGITALOCEAN-ASN, US",164.90.192.0/20,US,arin,10 mx37.mb5p.com;20 mx37.m1bp.com,,,,,,,,,,
xs5lfo.site,,,,,,,,,,,,,,,,,,
xruma.ru,,,,,,,,,,,,,,,,,,
xsbetter20.xyz,,,,,,,,,,,,,,,,,,
xsbyby.com,,,,,,,,,,,,,,,,,,
xscvr.shop,,,,,,,,,,,,,,,,,,
xsan.store,generator.email,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/22,UA,ripencc,1 generator.email,,,,,,,,,,
xrumer-exp.store,mx1.beget.com,5.101.158.68,198610,"BEGET-AS, RU",5.101.152.0/21,RU,ripencc,10 mx1.beget.com;20 mx2.beget.com,,,,,,,,,,
xscrape.com,,,,,,,,0 ,,,,,,,,,,
xsdolls.com,,,,,,,,,,,,,,,,,,
wwdating.cd,,,,,,,,,,,,,,,,,,
xsellize.xyz,,,,,,,,,,,,,,,,,,
xsecrt.com,route3.mx.cloudflare.net,162.159.205.24,13335,"CLOUDFLARENET, US",162.159.205.0/24,US,arin,1 route3.mx.cloudflare.net;3 route1.mx.cloudflare.net;70 route2.mx.cloudflare.net,,,,,,,,,,
xlef.com,,,,,,,,0 ,,,,,,,,,,
xrummer.com,mx.plingest.com,38.143.66.193,63023,"AS-GLOBALTELEHOST, US",38.143.66.0/24,US,arin,10 mx.plingest.com,,,,,,,,,,
xs-foto.org,,,,,,,,,,,,,,,,,,
xsellsy.com,,,,,,,,,,,,,,,,,,
xsdfgh.ru,,,,,,,,,,,,,,,,,,
xshoestop.info,,,,,,,,,,,,,,,,,,
xsall.nl,,,,,,,,0 ,,,,,,,,,,
xsgb2v.host,,,,,,,,,,,,,,,,,,
xsil43fw5fgzito.ga,,,,,,,,,,,,,,,,,,
xdvsagsdg4we.ga,,,,,,,,,,,,,,,,,,
xsil43fw5fgzito.cf,,,,,,,,,,,,,,,,,,
xsil43fw5fgzito.gq,,,,,,,,,,,,,,,,,,
xsiteservice.com,,,,,,,,,,,,,,,,,,
xsingles.site,,,,,,,,,,,,,,,,,,
xsjfl.info,,,,,,,,,,,,,,,,,,
xsingles.online,,,,,,,,,,,,,,,,,,
xluagg.eu.org,app.shroud.email,23.88.105.51,24940,"HETZNER-AS, DE",23.88.0.0/17,DE,ripencc,10 app.shroud.email,,,,,,,,,,
xskt168.com,,,,,,,,,,,,,,,,,,
xmuffin.com,mail.wabblywabble.com,142.132.166.12,24940,"HETZNER-AS, DE",142.132.128.0/17,DE,ripencc,10 mail.wabblywabble.com;10 mail.wallywatts.com,,,,,,,,,,
xseo.forum,generator.email,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/22,UA,ripencc,1 generator.email,,spamhaus_dbl,,,,,,,,
xshopmmo.cfd,parkmail.dynadot.com,166.88.19.105,36086,"TELX-LEGACY, US",166.88.19.0/24,US,arin,0 parkmail.dynadot.com,,,,,,,,,,
xsanity.xyz,generator.email,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/22,UA,ripencc,1 generator.email,,,,,,,,,,
xslod.xyz,,,,,,,,,,,,,,,,,,
xsjfl.xyz,,,,,,,,,,,,,,,,,,
xsl.freeml.net,mx.freeml.net,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.freeml.net,,,,,,,,,,
xsil43fw5fgzito.ml,,,,,,,,,,,,,,,,,,
xsildenafil.com,,,,,,,,,,,,,,,,,,
xsmfhh.icu,,,,,,,,,,,,,,,,,,
xsrrug.tokyo,,,,,,,,,,,,,,,,,,
xsnapbett.xyz,,,,,,,,,,,,,,,,,,
xss.science,,,,,,,,,,,,,,,,,,
xn--8dd.com,,,,,,,,,,,,,,,,,,
xsnews.cloudns.org,,,,,,,,,,,,,,,,,,
xssworm.com,,,,,,,,,,,,,,,,,,
xsphx.cf,,,,,,,,,,,,,,,,,,
xstabetsnup.xyz,,,,,,,,,,,,,,,,,,
xstabilbettingsnap.xyz,,,,,,,,,,,,,,,,,,
xs4rdr.nl,mx1.forwardemail.net,121.127.44.56,60068,"CDN77 _, GB",121.127.44.0/24,GB,ripencc,20 mx1.forwardemail.net;200 mx2.forwardemail.net,,,,,,,,,,
xstabilbettsnapp.xyz,,,,,,,,,,,,,,,,,,
x.run.place,,,,,,,,,,spamhaus_dbl,,,,,,,,
xstabilitybettingsnapp.xyz,,,,,,,,,,,,,,,,,,
xstasyenergy.com,,,,,,,,,,,,,,,,,,
xn--atlantismhendislik-u6b.com,,,,,,,,,,,,,,,,,,
xrust.com,emx.mail.ru,94.100.180.180,47764,"VK-AS, RU",94.100.176.0/20,RU,ripencc,10 emx.mail.ru,,,,,,,,,,
xstrerilize.com,,,,,,,,,,,,,,,,,,
xrumer.warszawa.pl,,,,,,,,,,,,,,,,,,
wwwruru02.com,,,,,,,,,,,,,,,,,,
wwwruru03.com,,,,,,,,,,,,,,,,,,
wwwruru10.com,,,,,,,,,,,,,,,,,,
wwwruru13.com,,,,,,,,,,,,,,,,,,
wwwruru18.com,,,,,,,,,,,,,,,,,,
wwwruru21.com,,,,,,,,,,,,,,,,,,
wwwruru32.com,,,,,,,,,,,,,,,,,,
wwwruru45.com,,,,,,,,,,,,,,,,,,
wwwruru98.com,,,,,,,,,,,,,,,,,,
wwwsafecu.org,,,,,,,,,,,,,,,,,,
wwwtradervue.com,,,,,,,,,,,,,,,,,,
wwwtworcyimprez.pl,,,,,,,,,,,,,,,,,,
xn--d-bga.net,,,,,,,,,,,,,,,,,,
wwwuna.com,,,,,,,,,,,,,,,,,,
wwwvbaidu.com,,,,,,,,,,,,,,,,,,
wwww-011uspush-notification-af-uss09.xyz,,,,,,,,,,,,,,,,,,
wwwwp888.com,,,,,,,,,,,,,,,,,,
wowsale.website,mx.services,185.234.176.26,200000,"UKRAINE-AS, UA",185.234.176.0/22,UA,ripencc,0 mx.services,,,,,,,,,,
wwwwpobedun.ru,,,,,,,,,,,,,,,,,,
wwwwyomingtitle.com,,,,,,,,,,,,,,,,,,
wwwyugeeson.xyz,,,,,,,,,,,,,,,,,,
wwxfur.com,,,,,,,,,,,,,,,,,,
wwzm8r.site,,,,,,,,,,,,,,,,,,
wx.emlhub.com,,,,,,,,,,,,,,,,,,
wx7008.com,,,,,,,,,,,,,,,,,,
wxee.dropmail.me,,,,,,,,,,,,,,,,,,
www.e4ward.com,mx1.e4ward.com,50.116.17.28,,,,,,10 mx1.e4ward.com;10 mx2.e4ward.com;10 mx3.e4ward.com;10 mx4.e4ward.com,,,,,,,,,,
xsud.com,,,,,,,,,,,,,,,,,,
wwwnew.de,mail1.wwwnew.de,,,,,,,10 mail1.wwwnew.de;10 mail2.wwwnew.de,,,,,,,,,,
xsend.org,xsend.org,160.251.101.159,7506,"INTERQ GMO Internet Group, Inc., JP",160.251.0.0/17,JP,apnic,10 xsend.org,,,,,,,,,,
xtggarshz.shop,,,,,,,,,,,,,,,,,,
xscdouzan.pl,,,,,,,,,,,,,,,,,,
xsjfl.org,,,,,,,,,,,,,,,,,,
xth.luk2.com,emailfake.com,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/24,UA,ripencc,1 emailfake.com,,,,,,,,,,
xn--cykelfrmjandet-cib.se,,,,,,,,,,,,,,,,,,
xrumer-exp.ru,mx1.beget.com,185.78.30.95,198610,"BEGET-AS, RU",185.78.30.0/24,RU,ripencc,10 mx1.beget.com;20 mx2.beget.com,,spamhaus_dbl,,,,,,,,
xrumer-2026.store,mx1.beget.com,5.101.158.67,198610,"BEGET-AS, RU",5.101.152.0/21,RU,ripencc,10 mx1.beget.com;20 mx2.beget.com,,,,,,,,,,
xtkc1mg.cse445.com,,,,,,,,,,,,,,,,,,
xti.freeml.net,mx.freeml.net,94.130.108.80,24940,"HETZNER-AS, DE",94.130.0.0/16,DE,ripencc,10 mx.freeml.net,,,,,,,,,,
xtguj.com,,,,,,,,,,,,,,,,,,
xtlf.laste.ml,,,,,,,,,,,,,,,,,,
xn--h43axb.asia,,,,,,,,,,,,,,,,,,
xtm7vr.us,,,,,,,,,,,,,,,,,,
xtl.10mail.org,mx.10mail.org,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.10mail.org,,,,,,,,,,
xtnr2cd464ivdj6exro.cf,,,,,,,,,,,,,,,,,,
xn--l3cj5ans5bd.com,,,,,,,,,,,,,,,,,,
xtnr2cd464ivdj6exro.gq,,,,,,,,,,,,,,,,,,
xto11zeg.cse445.com,,,,,,,,,,,,,,,,,,
xn--l3caiixzj3a4a0a4bofr.com,,,,,,,,,,,,,,,,,,
xtojnhpq.shop,,,,,,,,,,,,,,,,,,
xtocqw.club,,,,,,,,,,,,,,,,,,
xtnr2cd464ivdj6exro.tk,,,,,,,,,,,,,,,,,,
xn--jkrzr252dtnal80f95bk17d.top,,,,,,,,,,,,,,,,,,
xtq.dropmail.me,mx.dropmail.me,78.47.124.133,24940,"HETZNER-AS, DE",78.46.0.0/15,DE,ripencc,10 mx.dropmail.me,,,,,,,,,,
xtq6mk2swxuf0kr.ga,,,,,,,,,,,,,,,,,,
xtq6mk2swxuf0kr.ml,,,,,,,,,,,,,,,,,,
xtq6mk2swxuf0kr.cf,,,,,,,,,,,,,,,,,,
x.puk.ro,,,,,,,,,,,,,,,,,,
xtq6mk2swxuf0kr.gq,,,,,,,,,,,,,,,,,,
xn--p89anzg24betd54dkw2abqa.shop,,,,,,,,,,,,,,,,,,
xtq6mk2swxuf0kr.tk,,,,,,,,,,,,,,,,,,
xtnr2cd464ivdj6exro.ml,,,,,,,,,,,,,,,,,,
x13.email,,,,,,,,,,,,,,,,,,
xtra.tv,,,,,,,,,,,,,,,,,,
xn--planteraltt-t8a.com,,,,,,,,,,,,,,,,,,
xtr-one.com,,,,,,,,,,,,,,,,,,
xtmail.win,,,,,,,,,,,,,,,,,,
xn--refeio-7ta5a.online,,,,,,,,,,,,,,,,,,
xtremerouters.com,,,,,,,,,,,,,,,,,,
xtremeconcept.com,,,,,,,,,,,,,,,,,,
xtremewebtraffic.net,,,,,,,,,,,,,,,,,,
xtremenano9h.net,,,,,,,,,,,,,,,,,,
xn--parasoescondido-7ob.com,,,,,,,,,,,,,,,,,,
xtrsongs.com,,,,,,,,,,,,,,,,,,
xtoysphil.com,mail.xtoysphil.com,107.180.41.237,400754,"GO-DADDY-COM-LLC, US",107.180.0.0/18,US,arin,0 mail.xtoysphil.com,,,,,,,,,,
xtrstories.com,,,,,,,,,,,,,,,,,,
xtrars.ml,,,,,,,,,,,,,,,,,,
xtryb.com,,,,,,,,,,,,,,,,,,
xtremeventure.com,,,,,,,,,,,,,,,,,,
xtrzeer.fun,,,,,,,,,,,,,,,,,,
xtrfacts.com,,,,,,,,,,,,,,,,,,
xts.dropmail.me,mx.dropmail.me,94.130.108.80,24940,"HETZNER-AS, DE",94.130.0.0/16,DE,ripencc,10 mx.dropmail.me,,,,,,,,,,
xtrstudios.com,,,,,,,,,,,,,,,,,,
xn--seorcane-e3a.com,,,,,,,,,,,,,,,,,,
xn--t-tma.xyz,,,,,,,,,,,,,,,,,,
xaffz.com,,,,,,,,,,,,,,,,,,
xtrempro.com,mail.wabblywabble.com,188.166.111.252,14061,"DIGITALOCEAN-ASN, US",188.166.64.0/18,US,ripencc,10 mail.wabblywabble.com;10 mail.wallywatts.com,,,,,,,,,,
xtubemate.site,,,,,,,,,,,,,,,,,,
xtremebodyandpaint.com,mx1-us1.ppe-hosted.com,67.231.154.162,22843,"PROOFPOINT-ASN-US-EAST, US",67.231.154.0/24,US,arin,0 mx1-us1.ppe-hosted.com;10 mx2-us1.ppe-hosted.com,,,,,,,,,,
xtwgtpfzxo.pl,,,,,,,,,,,,,,,,,,
xtwittermarket.com,,,,,,,,,,,,,,,,,,
xtxfdwe03zhnmrte0e.ga,,,,,,,,,,,,,,,,,,
xtuc.com,,,,,,,,,,,,,,,,,,
xtwcszzpdc.ga,,,,,,,,,,,,,,,,,,
xbox720.com,,,,,,,,,,,,,,,,,,
xtxfdwe03zhnmrte0e.tk,,,,,,,,,,,,,,,,,,
xtzverostrore.com,,,,,,,,,,,,,,,,,,
xtzqytswu.pl,,,,,,,,,,,,,,,,,,
xu.luk2.com,emailfake.com,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/22,UA,ripencc,1 emailfake.com,,,,,,,,,,
xtxfdwe03zhnmrte0e.ml,,,,,,,,,,,,,,,,,,
xu28.biz,,,,,,,,,,,,,,,,,,
xcbvbnctfgbvtre.usa.cc,,,,,,,,,,,,,,,,,,
xcbvvgnjcgbcedzxcv.usa.cc,,,,,,,,,,,,,,,,,,
xuananh-tech.site,route2.mx.cloudflare.net,162.159.205.17,13335,"CLOUDFLARENET, US",162.159.205.0/24,US,arin,15 route2.mx.cloudflare.net;35 route1.mx.cloudflare.net;63 route3.mx.cloudflare.net,,,,,,,,,,
xuandai.pro,,,,,,,,,,,,,,,,,,
xceednglyblessed.com,,,,,,,,,,,,,,,,,,
xn--toms-2na.cat,,,,,,,,,,,,,,,,,,
xn--tryggmklare-q8a.se,,,,,,,,,,,,,,,,,,
xn--vk5b29y.com,,,,,,,,,,,,,,,,,,
xuanlich.com,smtp.google.com,172.253.132.26,15169,"GOOGLE, US",172.253.132.0/24,US,arin,10 smtp.google.com,,,,,,,,,,
xubqgqyuq98c.ga,,,,,,,,,,,,,,,,,,
xubqgqyuq98c.cf,,,,,,,,,,,,,,,,,,
xubqgqyuq98c.gq,,,,,,,,,,,,,,,,,,
xtra.ltd,mx.zoho.com,204.141.43.44,2639,"ZOHO-AS, US",204.141.42.0/23,US,arin,10 mx.zoho.com;20 mx2.zoho.com;50 mx3.zoho.com,,,,,,,,,,
xcxcxcxc.usa.cc,,,,,,,,,,,,,,,,,,
xuc.luk2.com,emailfake.com,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/22,UA,ripencc,1 emailfake.com,,,,,,,,,,
xucc.luk2.com,emailfake.com,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/24,UA,ripencc,1 emailfake.com,,,,,,,,,,
xubl.pigeonprotocol.com,mx.pigeonprotocol.com,155.138.245.114,20473,"AS-VULTR, US",155.138.240.0/20,US,arin,92 mx.pigeonprotocol.com,,,,,,,,,,
xubqgqyuq98c.tk,,,,,,,,,,,,,,,,,,
xd.laste.ml,,,,,,,,,,,,,,,,,,
xd.luk2.com,,,,,,,,,,,,,,,,,,
xd7ueb.com,,,,,,,,,,,,,,,,,,
xudttnik4n.ml,,,,,,,,,,,,,,,,,,
xdderetronline.xyz,,,,,,,,,,spamhaus_dbl,,,,,,,,
xdev.bio,,,,,,,,,,,,,,,,,,
xudttnik4n.cf,,,,,,,,,,,,,,,,,,
xdfav.com,,,,,,,,,,,,,,,,,,
xucobalt.com,mail.wabblywabble.com,188.166.111.252,14061,"DIGITALOCEAN-ASN, US",188.166.64.0/18,US,ripencc,10 mail.wabblywabble.com;10 mail.wallywatts.com,,,,,,,,,,
xdlcrgxhzd.ga,,,,,,,,,,,,,,,,,,
xdlink.icu,,,,,,,,,,,,,,,,,,
xuduoshop.com,,,,,,,,,,,,,,,,,,
xdsedr.tech,,,,,,,,,,,,,,,,,,
xudttnik4n.gq,,,,,,,,,,,,,,,,,,
xubqgqyuq98c.ml,,,,,,,,,,,,,,,,,,
xuj56.us,,,,,,,,,,,,,,,,,,
xufcopied.com,mx195.mb5p.com,147.182.160.18,14061,"DIGITALOCEAN-ASN, US",147.182.160.0/20,US,arin,1 mx195.mb5p.com;1 mx195.m1bp.com,,,,,,,,,,
xuchuyen.com,emailfake.com,91.196.52.205,30886,"KOMITEX-AS, UA",91.196.52.0/24,UA,ripencc,1 emailfake.com,,,,,,,,,,
xuld.yomail.info,mx.yomail.info,94.130.108.80,24940,"HETZNER-AS, DE",94.130.0.0/16,DE,ripencc,10 mx.yomail.info,,,,,,,,,,
xudttnik4n.ga,,,,,,,,,,,,,,,,,,
xuandai2wsda.be,,,,,,,,,,,,,,,,,,
xumail.cf,,,,,,,,,,,,,,,,,,
xumail.gq,,,,,,,,,,,,,,,,,,
xuandai1s.be,,,,,,,,,,,,,,,,,,
xulopy.xyz,mail.xulopy.xyz,207.244.241.227,40021,"CONTABO-40021, US",207.244.240.0/20,US,arin,10 mail.xulopy.xyz,,,,,,,,,,
xumchum.xyz,,,,,,,,,,,,,,,,,,
xumail.tk,,,,,,,,,,,,,,,,,,
xun1314.com,,,,,,,,,,,,,,,,,,
xumail.ga,,,,,,,,,,,,,,,,,,
xn--ztsu23a.com,,,,,,,,,,,,,,,,,,
xn--x8q24mjzay63b.top,,,,,,,,,,,,,,,,,,
xunfood.com,,,,,,,,,,,,,,,,,,
xumchum.com,,,,,,,,,,,,,,,,,,
xunixiaozhan.com,,,,,,,,,,,,,,,,,,
xexsebw.cn,,,,,,,,,,,,,,,,,,
xunieshop.com,route2.mx.cloudflare.net,162.159.205.17,13335,"CLOUDFLARENET, US",162.159.205.0/24,US,arin,69 route2.mx.cloudflare.net;79 route1.mx.cloudflare.net;80 route3.mx.cloudflare.net,,,,,,,,,,
xumku.ru,,,,,,,,,,,,,,,,,,
xn--yuuniversity-oeb.com,,,,,,,,,,,,,,,,,,
xfgyr5yhb.usa.cc,,,,,,,,,,,,,,,,,,
xumberleop.ru,,,,,,,,,,,,,,,,,,
xunleu.com,mail.wabblywabble.com,142.132.166.12,24940,"HETZNER-AS, DE",142.132.128.0/17,DE,ripencc,10 mail.wabblywabble.com;10 mail.wallywatts.com,,,,,,,,,,
xulf-ser4.com,mx1.beget.com,5.101.158.67,198610,"BEGET-AS, RU",5.101.152.0/21,RU,ripencc,10 mx1.beget.com;20 mx2.beget.com,,,,,,,,,,
xupiv.com,,,,,,,,,,,,,,,,,,
xupace.info,,,,,,,,,,,,,,,,,,
xur.saucent.online,,,,,,,,,,,,,,,,,,
xusieure.com,route2.mx.cloudflare.net,162.159.205.19,13335,"CLOUDFLARENET, US",162.159.205.0/24,US,arin,2 route2.mx.cloudflare.net;15 route3.mx.cloudflare.net;59 route1.mx.cloudflare.net,,,,,,,,,,
