mx_host,domain_count,primary_asn
mail.mail10p.com,11,"AS135905 (VNPT-AS-VN - VIETNAM POSTS AND TELECOMMUNICATIONS GROUP, VN)"
gr.priyomail.net,10,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
rack-host.net,10,"AS33724 (BIZNESSHOSTING-DBA-VOLICO - VOLICO, US)"
mailserver.livemail.co.uk,10,"AS8560 (IONOS-AS - IONOS SE, DE)"
mail.mailings.live,10,"AS16276 (OVH - OVH SAS, FR)"
mail.testinator.email,10,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
mail.tempmailbox.net,10,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
parking1.kv.de,10,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx01.mail.com,10,"AS8560 (IONOS-AS - IONOS SE, DE)"
sg2.priyomail.net,10,"AS16276 (OVH - OVH SAS, FR)"
parking16.kv.de,10,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
parking23.kv.de,10,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mail.furvionx.com,10,"AS210976 (TWC-EU - Timeweb, LLP, KZ)"
mail.tempy.email,10,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx2.mailchannels.net,9,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.4mznz.com,9,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.temporarily.de,9,"AS12574 (ROUTING - Hosting.de GmbH, DE)"
mx195.m1bp.com,9,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx-01.kurumsaleposta.com,9,"AS34619 (CIZGI - CIZGI TELEKOMUNIKASYON ANONIM SIRKETI, TR)"
usb-smtp-inbound-1.mimecast.com,9,"AS30031 (MIMECAST-US - Mimecast North America Inc, US)"
apollo.mailbox49.com,9,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
mx2.spacemail.com,9,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mx-biz.mail.am0.yahoodns.net,9,"AS26101 (YAHOO-BF1 - Yahoo Holdings Inc., US)"
domain-us-1.cuiqiu.net,9,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mail.register.it,9,"AS39729 (REGISTER-AS - REGISTER S.P.A., IT)"
mail-temp.com,9,"AS30886 (KOMITEX-AS - PP KOM i TEX, UA)"
mail.temporary-mail.net,9,"AS45102 (ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN)"
mx.fex.plus,9,"AS63023 (AS-GLOBALTELEHOST - GTHost, US)"
li.chinaqoe.com,9,"AS45102 (ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN)"
mx5-prod.edatasource.com,9,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
parking7.kv.de,9,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx01.earthlink-vadesecure.net,9,"AS16276 (OVH - OVH SAS, FR)"
custom.boomlify.com,9,"AS202422 (GHOST - G-Core Labs S.A., LU)"
fusion.mxrouting.net,9,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mx.netidentity.com.cust.hostedemail.com,9,"AS15348 (TUCOWS - Tucows.com Co., CA)"
parking5.kv.de,9,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx.checker.in,8,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mxdm-ap-southeast-1.aliyun.com,8,"AS45102 (ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN)"
mail.andrewcluh.top,8,"AS203446 (AS203446 - SMARTNET Germany GmbH, DE)"
nomail.nic.ru,8,
parking8.kv.de,8,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx.trouble-free.net,8,"AS19318 (IS-AS-1 - Interserver, Inc, US)"
mx.zoho.com.au,8,"AS139006 (ZCPL-AS-AP - Zoho Corporation PTY LTD, AU)"
mx1.ovh.net,8,"AS16276 (OVH - OVH SAS, FR)"
mx0101.titan.email,8,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx01.ionos.es,8,"AS8560 (IONOS-AS - IONOS SE, DE)"
gmr-smtp-in.l.google.com,8,"AS15169 (GOOGLE - Google LLC, US)"
mx4-prod.edatasource.com,8,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
sitemail.everyone.net,8,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
mail.gooogler.ru,8,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mailinator.com,8,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
parking21.kv.de,8,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx02.mail.icloud.com,8,"AS714 (APPLE-ENGINEERING - Apple Inc., US)"
asahinet-mx-v4.xspmail.jp,8,"AS2497 (IIJ - Internet Initiative Japan Inc., JP)"
mx00.gmx.net,8,"AS8560 (IONOS-AS - IONOS SE, DE)"
mx01.gmx.net,8,"AS8560 (IONOS-AS - IONOS SE, DE)"
mail.cpsinet.net,8,"AS396949 (CLOUDWEBMANAGE-TX - Kamatera, Inc., US)"
mx.ym.163.com,7,"AS139203 (CHINANET-Guizhou-Guian-IDC - Guizhou GuiAn IDC, CN)"
mail.deepmails.org,7,"AS45102 (ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN)"
mail.catchallmx.com,7,"AS16276 (OVH - OVH SAS, FR)"
smtp.215.im,7,"AS197540 (netcup-AS - netcup GmbH, DE)"
smtpin.vvv.facebook.com,7,"AS32934 (FACEBOOK - Facebook, Inc., US)"
mail.avc5.icu,7,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mc2.cloudfido.com,7,"AS16276 (OVH - OVH SAS, FR)"
mx.add5000.com,7,"AS30886 (KOMITEX-AS - PP KOM i TEX, UA)"
mx2.dreamhost.com,7,"AS26347 (DREAMHOST-AS - New Dream Network, LLC, US)"
mail.writing.com,7,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
generator.email.xxxx,7,
mx.isp-inter.net,7,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx1.mail.hostpoint.ch,7,"AS29097 (HOSTPOINT-AS - Hostpoint AG, CH)"
mail.resolutux.com,7,"AS203446 (AS203446 - SMARTNET Germany GmbH, DE)"
mx2.freeola.com,7,"AS25577 (C4L-AS - MAINFRAME & CYBERNETIC SYSTEMS LIMITED, GB)"
mx1.ticketsinbound.com,7,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mail.jabmag.com,7,"AS40509 (FLY - Fly.io, Inc., US)"
smtp7.opayq.com,7,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx1.dreamhost.com,7,"AS26347 (DREAMHOST-AS - New Dream Network, LLC, US)"
mail.tempmailx.xyz,7,"AS203248 (BurtiNET - BNET BULUT Bilisim Hizmetleri Tic. Ltd. Sti., TR)"
mxia.craigslist.org,7,"AS22414 (CRAIGS-NET-1 - Craigslist, Inc., US)"
mx.mail-temporaire.fr,7,"AS12876 (AS12876 - Scaleway SAS, FR)"
mail.syntheticmediacheck.com,7,"AS202422 (GHOST - G-Core Labs S.A., LU)"
mail.usmailz.com,7,"AS213230 (HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE)"
prd-smtp.10minutemail.com,7,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.mailde.de,7,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mail.idp365.net,7,"AS60819 (SAFENAMES-AS - Safenames Ltd., GB)"
mx-eu.mail.am0.yahoodns.net,7,"AS34010 (YAHOO-IRD - Yahoo-UK Limited, GB)"
mx.buzondecorreo.com,6,"AS8560 (IONOS-AS - IONOS SE, DE)"
mx1.mxfilter.net,6,"AS46824 (NAMECRANE - NameCrane LLC, US)"
mx-1.dpoczta.pl,6,"AS48896 (DHOSTING-AS - dhosting.pl Sp. z o.o., PL)"
mx.48hr.email,6,"AS24961 (MYLOC-AS - WIIT AG, DE)"
mx.post.tf,6,"AS41608 (NextGenWebs-NL - NextGenWebs, S.L., ES)"
mx00.1and1.com,6,"AS8560 (IONOS-AS - IONOS SE, DE)"
mail1.sourcefactory.at,6,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx1.r4l.com,6,"AS16276 (OVH - OVH SAS, FR)"
mxbiz2.qq.com,6,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mail.dmiklorsetj.com,6,"AS202448 (mvps - MVPS LTD, CY)"
mx5.lanu.cn,6,"AS4134 (CHINANET-BACKBONE - No.31,Jin-rong Street, CN)"
mail10.mymailcheap.com,6,"AS16276 (OVH - OVH SAS, FR)"
mail.yaxmail.net,6,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
smtp.byom.de,6,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx003.netsol.xion.oxcs.net,6,"AS16276 (OVH - OVH SAS, FR)"
mx.spamexperts.com,6,"AS16633 (I-3 - N-able Technologies, Inc., US)"
mail.net-bizz.com,6,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
park01.gkg.net,6,"AS30600 (AS-CMN - Metronet, US)"
mx1.startmail.com,6,"AS28685 (ASN-ROUTIT - Routit BV, NL)"
mail.thirdechelon.net,6,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
plsmtp1.hushmail.com,6,"AS13768 (COGECO-PEER1 - Aptum Technologies, CA)"
mx5.freeola.com,6,"AS13037 (ZEN-AS - Zen Internet Ltd, GB)"
fmg-mail-1.fakemailgenerator.com,6,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
s158.cyber-folks.pl,6,"AS41079 (CF-GDA - Cyber_Folks S.A., PL)"
parking14.kv.de,6,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mail.tennleague.com,6,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx.onlygoodsoftware.com,6,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx03.secure-mailgate.com,6,"AS8648 (ONE-NETWORK - dogado GmbH, DE)"
mx1.hostinger.es,6,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
qiye163mx01.mxmail.netease.com,6,"AS45102 (ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN)"
mail123.fr,6,"AS16276 (OVH - OVH SAS, FR)"
mail.trashmail.de,6,"AS16276 (OVH - OVH SAS, FR)"
heracles.mxrouting.net,6,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mail.coreses.net,5,"AS8254 (ROUTE95 - GREEN FLOID LLC, US)"
mx1.beget.ru,5,"AS198610 (BEGET-AS - Beget LLC, RU)"
deadletter.directnic.com,5,
mx2.privateemail.com,5,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.93million.org,5,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
mail.rakibbd.com,5,"AS202422 (GHOST - G-Core Labs S.A., LU)"
mail01.czarymary.pl,5,"AS16276 (OVH - OVH SAS, FR)"
usb-smtp-inbound-2.mimecast.com,5,"AS30031 (MIMECAST-US - Mimecast North America Inc, US)"
mx1.cloudhosting.uk,5,"AS12488 (KRYSTAL - Krystal Hosting Ltd, GB)"
wednesday.mxrouting.net,5,"AS398810 (MXROUTE - MXroute LLC, US)"
mail1.smtp99.com,5,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
mx3.freeola.com,5,"AS25577 (C4L-AS - MAINFRAME & CYBERNETIC SYSTEMS LIMITED, GB)"
mail.host-my-mail.com,5,"AS15169 (GOOGLE - Google LLC, US)"
mx37.m1bp.com,5,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx2.r4l.com,5,"AS16276 (OVH - OVH SAS, FR)"
mail.cargobet.com,5,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
smtp.mail.td,5,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx6.name.com,5,"AS36351 (SOFTLAYER - IBM Cloud, US)"
atlas-cz-10mx1.eco-mx.cz,5,"AS43614 (ECONOMIA-CZ - Economia a.s., CZ)"
mailstore1.secureserver.net,5,"AS398101 (GO-DADDY-COM-LLC - GoDaddy.com, LLC, US)"
glacier.mxrouting.net,5,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
fpo9.mail.dk,5,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
mxdomain.qq.com,5,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mail.supplyapk.com,5,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mx1.mytemp.email,5,"AS60118 (CyberSmartSolutions-AS - INVITE Systems SRL, RO)"
mx1-us.emailsecurity.app,5,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
srv467103.hstgr.cloud,5,"AS47583 (AS-HOSTINGER - Hostinger International Limited, CY)"
mx.unaux.com,5,"AS34119 (WILDCARD-AS - Wildcard UK Limited, GB)"
mx-caprica.zoneedit.com,5,"AS16686 (EDNS - easyDNS Technologies, Inc., CA)"
mail.fviadropinbox.com,5,"AS39287 (materialism - Materialism s.r.l., RO)"
mx.zoho.com.cn,5,"AS9308 (CHINA-ABITCOOL - Abitcool(China) Inc., CN)"
mx01.hornetsecurity.com,5,"AS25394 (MK-NETZDIENSTE-AS - MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG, DE)"
mw-002.cafe24.com,5,"AS4766 (KIXS-AS-KR-KR - Korea Telecom, KR)"
mail.nospam.today,5,"AS212477 (ROYALE-AS - RoyaleHosting BV, NL)"
mail-server-1.tronics.dev,5,"AS16276 (OVH - OVH SAS, FR)"
mail.solpay.gg,5,"AS53667 (PONYNET - FranTech Solutions, US)"
www386.your-server.de,5,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mail.tmp.al,5,"AS197540 (netcup-AS - netcup GmbH, DE)"
mail.spammail.me,5,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.secludedhusky.com,5,"AS31863 (DACEN-2 - Centrilogic, Inc., US)"
mail.ephemeralpostal.com,4,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
mail.aauto.ai,4,"AS5650 (FRONTIER-FRTR - Frontier Communications of America, Inc., US)"
mx-caprica.easydns.com,4,"AS16686 (EDNS - easyDNS Technologies, Inc., CA)"
mx.bump.email,4,"AS16276 (OVH - OVH SAS, FR)"
mx1.forwardmx.io,4,"AS212317 (HETZNER-CLOUD3-AS - Hetzner Online GmbH, DE)"
mx0a-00051b01.pphosted.com,4,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
mail.accountsite.me,4,"AS15685 (CASABLANCA-AS - CASABLANCA INT a.s., CZ)"
echo.mxrouting.net,4,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
de-smtp-inbound-1.mimecast.com,4,"AS39588 (MIMECAST-DE - Mimecast Services Limited, GB)"
mail1.no-ip.com,4,"AS14627 (NOIP-VITAL - Vitalwerks Internet Solutions, LLC, US)"
mx1c28.carrierzone.com,4,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
mx.ae9.eu,4,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx1.emailowl.com,4,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
shadow.mxrouting.net,4,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
ms01-los.cloudsyhosting.com,4,"AS6939 (HURRICANE - Hurricane Electric LLC, US)"
taylor.mxrouting.net,4,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
p.webcom.ctmail.com,4,"AS393471 (FOS-HOSTING - FOS Hosting, LLC, US)"
mx.rf.gd,4,"AS34119 (WILDCARD-AS - Wildcard UK Limited, GB)"
mx.zohomail.com,4,"AS2639 (ZOHO-AS - ZOHO, US)"
mx186.mb1p.com,4,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx1.krystal.uk,4,"AS12488 (KRYSTAL - Krystal Hosting Ltd, GB)"
mail.volkai.cloud,4,"AS47583 (AS-HOSTINGER - Hostinger International Limited, CY)"
mxs1.reg.ru,4,"AS48287 (RU-CENTER - JSC _RU-CENTER_, RU)"
spamrelay.zxcs.nl,4,"AS206281 (AS-ZXCS - Stichting DIGI NL, NL)"
recv14.erinn.biz,4,"AS7506 (GMO-I-R1 - GMO Internet, Inc., JP)"
dedi8510.your-server.de,4,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
smtp.catchmail.io,4,"AS51167 (CONTABO - Contabo GmbH, DE)"
bounce.argewebhosting.nl,4,"AS48635 (CLDIN-NL - Your Hosting B.V., NL)"
lambdaecho.com,4,"AS39287 (materialism - Materialism s.r.l., RO)"
tempmail10.com,4,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx0002.neo.space,4,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
abusekiste.net,4,"AS39835 (GoeTel - goetel GmbH, DE)"
mx1-eu1.ppe-hosted.com,4,"AS52129 (PROOFPOINT-ASN-EU - Proofpoint, Inc., US)"
feedback-smtp.us-east-1.amazonses.com,4,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mail72.mydevil.net,4,"AS57367 (ECO-ATMAN-PL - Atman Sp. z o.o., PL)"
mailser.temp-mail.gg,4,"AS51167 (CONTABO - Contabo GmbH, DE)"
mail.trashinbox.net,4,"AS3214 (XTOM - xTom GmbH, DE)"
aspmx.daum.net,4,"AS7625 (DAUM-AS-KR - Kakao Corp, KR)"
mail.adbidio.com,4,"AS16276 (OVH - OVH SAS, FR)"
mx002.netsol.xion.oxcs.net,4,"AS29838 (AMC - Atlantic Metro Communications II, Inc., US)"
mailforward101.cloudns.net,4,"AS43350 (NFORCE - NForce Entertainment B.V., NL)"
recv21.erinn.biz,4,"AS7506 (GMO-I-R1 - GMO Internet, Inc., JP)"
mail.jre1.cn,4,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mx1.us.mailhop.org,4,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.duckmail.sbs,4,"AS174 (COGENT-174 - Cogent Communications, LLC, US)"
mx1.e4ward.com,4,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
mx.coxmail.com,4,"AS16276 (OVH - OVH SAS, FR)"
mx1.hc2186-24.iphmx.com,4,"AS16417 (IRONPORT-SYSTEMS-INC - Cisco Systems Ironport Division, US)"
mail.shitmail.org,4,"AS16276 (OVH - OVH SAS, FR)"
mail.outlssk.com,4,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mail.webador.com,4,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
localhost.lortemail.dk,4,
m1.feishu.cn,4,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx2.den.yt,4,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
mx3.ovh.net,4,"AS16276 (OVH - OVH SAS, FR)"
mx.runbox.com,4,"AS50304 (BLIX - Blix Solutions AS, NO)"
alt3.aspmx.l.google.com,4,"AS15169 (GOOGLE - Google LLC, US)"
mail.guerrillamail.com,4,"AS60781 (LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V., NL)"
mx.trashmailr.com,4,"AS197540 (netcup-AS - netcup GmbH, DE)"
mx-01-us-west-2.prod.hydra.sophos.com,4,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mxlb.ispgateway.de,4,"AS34011 (GD-EMEA-DC-CGN1 - Host Europe GmbH, DE)"
mail.zovlyx.fun,4,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mx2.netim.net,4,"AS24935 (ATE-AS - Eurofiber France SAS, FR)"
mx1.tmdhosting.com,4,"AS32475 (SINGLEHOP-LLC - Internap Holding LLC, US)"
fwd0.hosts.co.uk,4,"AS8622 (ISIONUK - TEAM BLUE INTERNET SERVICES UK LIMITED, GB)"
mx.epizy.com,4,"AS34119 (WILDCARD-AS - Wildcard UK Limited, GB)"
loti3.papierkorb.me,4,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mail.unbox.at,4,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
handle.catchemail.ml,4,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.sneakemail.com,4,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
witcher.mxrouting.net,4,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mail.spambox.xyz,4,"AS25693 (VIRMACH - Virtual Machine Solutions LLC, US)"
mx01.101webmail.com,4,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
platinuminteriors-com02b.mail.protection.outlook.com,4,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.yours.tools,3,"AS37963 (ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN)"
mx001.register.xion.oxcs.net,3,"AS29838 (AMC - Atlantic Metro Communications II, Inc., US)"
mail.cybertemp.xyz,3,"AS203446 (AS203446 - SMARTNET Germany GmbH, DE)"
mail.meshmail.info,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
smtp1.mwmail.net,3,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
mx.1secmail.com,3,"AS16276 (OVH - OVH SAS, FR)"
mx.tempmail365.com,3,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mail.mailmomy.com,3,"AS59253 (LEASEWEB-APAC-SIN-11 - LEASEWEB SINGAPORE PTE. LTD., SG)"
mail.chatgpt.org.uk,3,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
0,3,
relay.ws.ws,3,"AS3561 (CENTURYLINK-LEGACY-SAVVIS - CenturyLink Communications, LLC, US)"
sv62.ifastnet11.org,3,"AS34119 (WILDCARD-AS - Wildcard UK Limited, GB)"
box.ywitio.com,3,"AS16276 (OVH - OVH SAS, FR)"
recv17.erinn.biz,3,"AS7506 (GMO-I-R1 - GMO Internet, Inc., JP)"
mx1c40.carrierzone.com,3,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
recv26.erinn.biz,3,"AS7506 (GMO-I-R1 - GMO Internet, Inc., JP)"
webmail.mailmonstruo.com,3,
mx2-usg2.ppe-hosted.com,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx.all-harmless.domains,3,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
mx.imatrixbase.com,3,"AS32491 (TUCOWS-3 - Tucows.com Co., CA)"
mx.turkticaret.net,3,"AS197720 (TURKTICARET-AS1 - TURKTICARET.NET YAZILIM HIZMETLERI SAN. ve TIC. A.S., TR)"
mail.mailer-host.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx1.mijn.host,3,"AS3223 (VOXILITY - Voxility LLP, GB)"
mx1c25.carrierzone.com,3,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
mx1.mirohost.net,3,"AS25393 (MIROHOST - Internet Invest, Ltd., US)"
mx01.dm.aliyun.com,3,"AS37963 (ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN)"
li585-225.members.linode.com,3,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
mx.online.net,3,"AS12876 (AS12876 - Scaleway SAS, FR)"
mailroot8.namespro.ca,3,"AS55286 (SERVER-MANIA - B2 Net Solutions Inc., CA)"
api.tempmail.fish,3,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mailpit.newkso.ru,3,"AS216071 (VDSINA - SERVERS TECH FZCO, AE)"
mail1.bb-online.co.uk,3,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mxa-00239701.gslb.pphosted.com,3,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mx04.secure-mailgate.com,3,"AS8648 (ONE-NETWORK - dogado GmbH, DE)"
alt2.aspmx.l.google.com,3,"AS15169 (GOOGLE - Google LLC, US)"
mxa-002a6b01.gslb.pphosted.com,3,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
mx1.vixmalls.com,3,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
netxmail.com,3,"AS39287 (materialism - Materialism s.r.l., RO)"
mail.biomails.com,3,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
2.rack-host.net,3,"AS33724 (BIZNESSHOSTING-DBA-VOLICO - VOLICO, US)"
mail.annnekkk.com,3,"AS197540 (netcup-AS - netcup GmbH, DE)"
mail.anonymmail.net,3,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx.soverin.net,3,"AS211993 (Soverin - Soverin B.V., NL)"
us2.mx2.mailhostbox.com,3,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mail.myriadmail.com,3,"AS25820 (IT7NET - IT7 Networks Inc, CA)"
mailforward41.cloudns.net,3,"AS43350 (NFORCE - NForce Entertainment B.V., NL)"
us2.mx3.mailhostbox.com,3,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mxa-00176601.gslb.pphosted.com,3,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mail.dispomail.xyz,3,"AS46475 (LIMESTONENETWORKS - Limestone Networks, Inc., US)"
mail.rediffmailpro.com,3,"AS38224 (Rediff-AS - Rediff.com India Limited,, IN)"
mxb.eu.mailgun.org,3,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
mx02.memail.com,3,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
moose.mxrouting.net,3,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mxw.263.net,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.edumaili.com,3,"AS42846 (guzelhosting - GNET Internet Telekomunikasyon A.S., TR)"
reject1.heluna.com,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mailfilter.domainorderdns.nl,3,"AS39704 (CJ2-AS - CJ2 Hosting B.V., NL)"
mx.domainparking.de,3,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mx.inbox.eu,3,"AS12993 (DEAC-AS - Sabiedriba ar ierobezotu atbildibu DELSKA Latvia, LV)"
307bf9f3a985d730c266a40023b589d71c32d214,3,
mx.temporarymail.cc,3,"AS133618 (TRELLIAN-AS-AP - Trellian Pty. Limited, AU)"
mail.spamdecoy.net,3,
blizzard.mxrouting.net,3,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mx00.ionos.mx,3,"AS8560 (IONOS-AS - IONOS SE, DE)"
mx2.hostinger.com,3,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mx.ezyro.com,3,"AS34119 (WILDCARD-AS - Wildcard UK Limited, GB)"
mx1.yunyou.top,3,"AS21859 (ZEN-ECN - Zenlayer Inc, US)"
mailer.exzork.me,3,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mail.emziegz.com,3,"AS203446 (AS203446 - SMARTNET Germany GmbH, DE)"
