domain,fp_id,fp_name,confidence,flame_tp_ids,evidence
azurte.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
azurte.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
azuru.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
azurw.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
azurz.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
azuse.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
azute.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
azuure.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
azuve.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
azuze.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
azvre.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
azwre.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
azxure.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
azxure.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
azyre.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
azyure.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
azzure.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b-ankofamerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
b-inance.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b-mo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
b-o.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b.inance.us,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
b.inance.us,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
b.inance.us,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,80,,proxy_detected=yes
b.ingx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b.itfinex.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
b.ithumb.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
b.ithumb.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,100,TP-0001,primary_mx~mailerhost.net
b.itmart.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b.itstamp.net,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
b.lock.xyz,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
b.nymellon.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
b.ybit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b1nance.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
b1nance.us,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b1ock.xyz,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b1tget.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b1ueqvbit.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b3.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
b6bit.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
b7bit.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
b7s.ru,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
b7s.ru,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
b8inance.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
b9bit.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
b9inance.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
b9nance.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
ba.nkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
baankofamerica.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
babby.io,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
babit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
babkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
babnkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
babs.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
baby.pointbuysys.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
bacebook.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
baconstore.jeopedia.my.id,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
baconstore.jeopedia.my.id,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
bacria.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
bacria.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
bafanglaicai.sbs,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
bagelmaniamiami.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
bahkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bahnkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bajkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bajnkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
baknofamerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bakofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bakofamerica.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
bakofamerica.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
balticonpodcast.org,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~eye-mail.net
bamkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
bamnkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ban-kofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ban.kofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
banance.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
banance.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
banance.us,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~mailerhost.net
banbkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bancofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bandoppler.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~eye-mail.net
bangx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
banhkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
banikofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
baniofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
banjkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
banjofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bank-ofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bank.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bank0famerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bank0farnerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bank9famerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bank9ofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankafamerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankefamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankfamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankfoamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankifamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankiofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankjofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankkofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
banklfamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
banklofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankmofamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
banko0famerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
banko9famerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankoafmerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankoamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankocamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankocfamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankodamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankodfamerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankof-america.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofa.merica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofaamerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofaemrica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofaerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofajerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofajmerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofakerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofalerica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofalmerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofam.erica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofam.erica.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
bankofam3rica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofam4erica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofam4rica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamarica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamcrica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamdrica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofame.rica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofame3rica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofame4ica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofame4rica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofame5ica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofame5rica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamedica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofameeica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofameerica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamefica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamefrica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofameica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofameirca.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamer1ca.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamer4ica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamer5ica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamer8ica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamer9ca.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamer9ica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofameraca.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofameraca.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~mailerhost.net
bankofamerca.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamercia.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerdica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamereca.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamereica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerfica.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofameri8ca.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofameria.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofameriac.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofameric.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerica1.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerica2.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerica3.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerica4.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerica5.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericaa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericab.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericac.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericacom.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericad.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericae.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericaf.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericag.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericah.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericaj.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericak.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerical.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericam.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerican.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericao.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamericap.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericaq.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamericar.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericas.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericat.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericau.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericav.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericaw.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericay.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericaz.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericca.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericda.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerice.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericfa.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamericfa.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~mailerhost.net
bankofamerico.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericq.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerics.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericu.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamericva.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamericw.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamericxa.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerida.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofameridca.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofameridca.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
bankofamerifa.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerifca.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerifca.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
bankofameriica.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerijca.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerika.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
bankofamerikca.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerioca.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerisa.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
bankofamerisa.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
bankofamerisca.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
