domain,dns_a,dns_aaaa,dns_mx,dns_ns,fuzzer,source_target
chgase.com,['208.91.196.152'],,['~'],['sk.s7.ans1.ns147.klczy.com'],insertion,chase.com
chsase.com,['208.91.196.152'],,['~'],['sk.s7.ans1.ns147.klczy.com'],insertion,chase.com
cxhase.com,['208.91.196.152'],,['~'],['sk.s7.ans1.ns147.klczy.com'],insertion,chase.com
cvhase.com,['212.92.105.227'],,,['ns1.domainmx.com'],insertion,chase.com
cnhase.com,['212.92.105.229'],,['mail.h-email.net'],['ns1.domainmx.com'],insertion,chase.com
chbase.com,['216.146.46.10'],,['chbase.com.1.0001.arsmtp.com'],['ns1-35.azure-dns.com'],insertion,chase.com
chasse.com,['216.40.34.37'],,['mx.netidentity.com.cust.hostedemail.com'],['ns1.mailbank.com'],insertion,chase.com
dchase.com,['23.235.200.238'],,['dchase.com'],['ns1.inmotionhosting.com'],insertion,chase.com
chaase.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['anan.ns.giantpanda.com'],insertion,chase.com
chadse.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['anan.ns.giantpanda.com'],insertion,chase.com
chqase.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['anan.ns.giantpanda.com'],insertion,chase.com
cjhase.com,['78.41.204.34'],,,['ns1.torresdns.com'],insertion,chase.com
chasxe.com,,,,['aaron.ns.cloudflare.com'],insertion,chase.com
vchase.com,,,,['ns1.sswebmedia.com'],insertion,chase.com
case.com,['15.197.225.128'],,['mailstore1.secureserver.net'],['ns09.domaincontrol.com'],omission,chase.com
hase.com,['198.202.211.1'],,['in1-smtp.messagingengine.com'],['ns09.domaincontrol.com'],omission,chase.com
chse.com,['202.31.187.154'],,,['ns3.cypack.com'],omission,chase.com
chas.com,['50.16.218.27'],,['0.0.0.0'],['ns1.digimedia.com'],omission,chase.com
chae.com,['74.208.236.49'],['2607:f1c0:100f:f000::200'],['mx00.ionos.mx'],['ns57.1and1.com'],omission,chase.com
chhase.com,['103.224.212.203'],,['park-mx.above.com'],['ns1.abovedomains.com'],repetition,chase.com
cchase.com,['69.162.80.60'],,,['ns1.hastydns.com'],repetition,chase.com
chzse.com,['103.224.212.200'],,['park-mx.above.com'],['ns1.abovedomains.com'],replacement,chase.com
chsse.com,['103.224.212.206'],,['park-mx.above.com'],['ns1.abovedomains.com'],replacement,chase.com
chas3.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],replacement,chase.com
chas4.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],replacement,chase.com
chass.com,['108.167.172.121'],,['mail.chass.com'],['ns8513.hostgator.com'],replacement,chase.com
chaye.com,['118.193.23.106'],,,['f1g1ns1.dnspod.net'],replacement,chase.com
chaze.com,['13.248.169.48'],,,['ns1.namefind.com'],replacement,chase.com
cuase.com,['13.248.169.48'],,,['ns1.namefind.com'],replacement,chase.com
czase.com,['13.248.169.48'],,[''],['ns1.afternic.com'],replacement,chase.com
chasr.com,['148.72.171.193'],,,['ns1.redmonddc.com'],replacement,chase.com
chaxe.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['a.2ns.net'],replacement,chase.com
cnase.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.parklogic.com'],replacement,chase.com
xhase.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['a.2ns.net'],replacement,chase.com
chaee.com,['199.191.50.73'],,['~'],['ns111373.ztomy.com'],replacement,chase.com
chwse.com,['199.59.243.228'],,,['ns1.bodis.com'],replacement,chase.com
cyase.com,['199.59.243.228'],,,['ns1.bodis.com'],replacement,chase.com
vhase.com,['208.115.249.238'],,,['ns1.brainydns.com'],replacement,chase.com
chaae.com,['212.92.105.232'],,,['ns1.domainmx.com'],replacement,chase.com
chyse.com,['217.198.115.164'],['2a00:19a0:3:73:0:d9c6:73a4:1'],['10mx.zoner.com'],['ns1.regzone.cz'],replacement,chase.com
chade.com,['23.227.38.65'],,['chade-com.mail.protection.outlook.com'],['ns1.bluehost.com'],replacement,chase.com
fhase.com,['52.20.84.62'],,,['ns1.squadhelp.com'],replacement,chase.com
cbase.com,['54.214.128.226'],,,['ns-1134.awsdns-13.org'],replacement,chase.com
chasw.com,['69.162.80.55'],,,['ns1.hastydns.com'],replacement,chase.com
cgase.com,['69.162.80.60'],,,['ns1.hastydns.com'],replacement,chase.com
chasz.com,['91.195.240.135'],,,['ns1.dyna-ns.net'],replacement,chase.com
ch.ase.com,['23.253.146.205'],,,,subdomain,chase.com
cahse.com,['103.224.182.238'],,['park-mx.above.com'],['ns1.above.com'],transposition,chase.com
hcase.com,['103.224.212.200'],,['park-mx.above.com'],['ns1.abovedomains.com'],transposition,chase.com
chsae.com,['13.248.169.48'],,[''],['ns1.afternic.com'],transposition,chase.com
chaes.com,['78.41.204.31'],,,['ns1.torresdns.com'],transposition,chase.com
chasecom.com,['70.32.29.37'],,['chasecom-com.mail.protection.outlook.com'],['ns03.domaincontrol.com'],various,chase.com
chasi.com,['104.21.80.123'],['2606:4700:3030::6815:507b'],['route1.mx.cloudflare.net'],['aron.ns.cloudflare.com'],vowel-swap,chase.com
chose.com,['15.197.225.128'],,['mailstore1.secureserver.net'],['ns15.domaincontrol.com'],vowel-swap,chase.com
chaso.com,['185.230.63.107'],,['alt1.aspmx.l.google.com'],['ns6.wixdns.net'],vowel-swap,chase.com
chuse.com,,,,['ns1.35.net'],vowel-swap,chase.com
wellsfargo.com,['23.215.11.242'],,['mxa-00004003.gslb.pphosted.com'],['a1-189.akam.net'],*original,wellsfargo.com
wellsfargoa.com,['103.224.212.206'],,['park-mx.above.com'],['ns5.abovedomains.com'],addition,wellsfargo.com
wellsfargoi.com,['103.224.212.206'],,['park-mx.above.com'],['3932.ns1.abovedomains.com'],addition,wellsfargo.com
wellsfargoe.com,['103.224.212.213'],,['park-mx.above.com'],['ns15.abovedomains.com'],addition,wellsfargo.com
wellsfargop.com,['144.76.59.138'],,,['ns1.mxmpark.com'],addition,wellsfargo.com
wellsfargob.com,['15.197.148.33'],,,['ns27.domaincontrol.com'],addition,wellsfargo.com
wellsfargo5.com,['157.245.66.31'],,['alt1.aspmx.l.google.com'],['ns-cloud-c1.googledomains.com'],addition,wellsfargo.com
wellsfargo1.com,['159.198.66.191'],,['mail.wellsfargo1.com'],['gannon.ns.cloudflare.com'],addition,wellsfargo.com
wellsfargot.com,['209.126.123.13'],,,['ns1.torresdns.com'],addition,wellsfargo.com
wellsfargon.com,['212.92.105.227'],,,['ns1.domainmx.com'],addition,wellsfargo.com
wellsfargoc.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,wellsfargo.com
wellsfargod.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,wellsfargo.com
wellsfargol.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,wellsfargo.com
wellsfargoo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,wellsfargo.com
wellsfargos.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,wellsfargo.com
wellsfargow.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,wellsfargo.com
wellsfargoz.com,['3.33.139.32'],,,['ns1.markmonitor.com'],addition,wellsfargo.com
wellsfargo0.com,,,,['ns1.markmonitor.com'],addition,wellsfargo.com
wellsfargo9.com,,,,['ns1.markmonitor.com'],addition,wellsfargo.com
wellsfarco.com,['103.224.182.250'],,,['2425.ns1.abovedomains.com'],bitsquatting,wellsfargo.com
wdllsfargo.com,['103.224.212.200'],,['park-mx.above.com'],['3932.ns1.abovedomains.com'],bitsquatting,wellsfargo.com
wellsdargo.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns33.domaincontrol.com'],bitsquatting,wellsfargo.com
wellsbargo.com,['15.197.204.56'],,[''],['ns01.cashparking.com'],bitsquatting,wellsfargo.com
7ellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
gellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
sellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
uellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
vellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wallsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wedlsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wehlsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
welhsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
well3fargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellcfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellqfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfa2go.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfabgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfapgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfareo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfarfo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfargg.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfargk.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfargm.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfargn.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfaroo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfarwo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfasgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfavgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfazgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfcrgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfergo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfirgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsfqrgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsgargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsnargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellsvargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wellwfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
welmsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
welnsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wenlsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wgllsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
wmllsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,wellsfargo.com
vvellsfarqo.com,['15.197.148.33'],,,['ns31.domaincontrol.com'],homoglyph,wellsfargo.com
xn--ellsfargo-923d.com,['198.185.159.144'],,['mxa.mailgun.org'],['ns-cloud-d1.googledomains.com'],homoglyph,wellsfargo.com
vvellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
we11sfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
we1lsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
weiisfarg0.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
weiisfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
weiisfarqo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
wel1sfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
welisfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
wellsfarg0.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
wellsfarqo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
xn--wellsfarg-e7a.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
xn--wllsfargo-03a.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
xn--wllsfargo-b4a.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
xn--wllsfargo-l4a.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
xn--wllsfargo-v4a.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,wellsfargo.com
wcllsfargo.com,['91.212.166.171'],,,['a.dnspod.com'],homoglyph,wellsfargo.com
vveiisfargo.com,,,,['ns-118-a.gandi.net'],homoglyph,wellsfargo.com
we11sfarg0.com,,,['mailstore1.secureserver.net'],['ns1.p201.dns.oraclecloud.net'],homoglyph,wellsfargo.com
xn--wellsfarg-t8a.com,,,,['ns-cloud-a1.googledomains.com'],homoglyph,wellsfargo.com
xn--wllsfarg-b1a1i.com,,,,['1-you.njalla.no'],homoglyph,wellsfargo.com
well-sfargo.com,['!ServFail'],['!ServFail'],['!ServFail'],['ns1.dnsowl.com'],hyphenation,wellsfargo.com
wells-fargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],hyphenation,wellsfargo.com
w2ellsfargo.com,['!ServFail'],['!ServFail'],['!ServFail'],['ns1.parkingcrew.net'],insertion,wellsfargo.com
wellsfar5go.com,['103.224.182.215'],,['park-mx.above.com'],['ns15.abovedomains.com'],insertion,wellsfargo.com
wellsfqargo.com,['103.224.182.217'],,['park-mx.above.com'],['ns15.abovedomains.com'],insertion,wellsfargo.com
wellosfargo.com,['103.224.182.238'],,['park-mx.above.com'],['ns1.above.com'],insertion,wellsfargo.com
waellsfargo.com,['103.224.182.240'],,['park-mx.above.com'],['ns1.above.com'],insertion,wellsfargo.com
wellsfargfo.com,['103.224.182.250'],,,['ns1.above.com'],insertion,wellsfargo.com
wekllsfargo.com,['103.224.182.251'],,['park-mx.above.com'],['ns1.above.com'],insertion,wellsfargo.com
wellsfargto.com,['103.224.182.253'],,['park-mx.above.com'],['4729.ns1.abovedomains.com'],insertion,wellsfargo.com
w3ellsfargo.com,['103.224.212.200'],,['park-mx.above.com'],['ns5.abovedomains.com'],insertion,wellsfargo.com
wellsfargho.com,['103.224.212.200'],,['park-mx.above.com'],['ns5.abovedomains.com'],insertion,wellsfargo.com
wellwsfargo.com,['103.224.212.200'],,['park-mx.above.com'],['ns5.abovedomains.com'],insertion,wellsfargo.com
wedllsfargo.com,['103.224.212.201'],,['park-mx.above.com'],['ns5.abovedomains.com'],insertion,wellsfargo.com
welklsfargo.com,['103.224.212.201'],,['park-mx.above.com'],['ns5.abovedomains.com'],insertion,wellsfargo.com
wellsfardgo.com,['103.224.212.204'],,['park-mx.above.com'],['ns1.mfk1.com'],insertion,wellsfargo.com
wellsfarhgo.com,['103.224.212.204'],,['park-mx.above.com'],['ns1.mfk1.com'],insertion,wellsfargo.com
wellsfartgo.com,['103.224.212.204'],,['park-mx.above.com'],['151.ns1.abovedomains.com'],insertion,wellsfargo.com
wellsfatrgo.com,['103.224.212.205'],,['park-mx.above.com'],['ns1.mfk1.com'],insertion,wellsfargo.com
welldsfargo.com,['103.224.212.207'],,['park-mx.above.com'],['3932.ns1.abovedomains.com'],insertion,wellsfargo.com
w4ellsfargo.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],insertion,wellsfargo.com
we3llsfargo.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],insertion,wellsfargo.com
welolsfargo.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],insertion,wellsfargo.com
wellsfargvo.com,['127.0.0.1'],,['localhost'],['ns1.sedoparking.com'],insertion,wellsfargo.com
wellsfargbo.com,['128.14.74.107'],,,['ns1-domain-expired.myhostadmin.net'],insertion,wellsfargo.com
werllsfargo.com,['144.76.59.138'],,,['ns1.mxmpark.com'],insertion,wellsfargo.com
we4llsfargo.com,['148.72.171.195'],,,['ns1.redmonddc.com'],insertion,wellsfargo.com
wellsfarbgo.com,['15.197.204.56'],,[''],['ns01.cashparking.com'],insertion,wellsfargo.com
wellsfwargo.com,['15.197.204.56'],,[''],['ns01.cashparking.com'],insertion,wellsfargo.com
wellsfasrgo.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.parklogic.com'],insertion,wellsfargo.com
wellsfazrgo.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.parklogic.com'],insertion,wellsfargo.com
wellsfrargo.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.parklogic.com'],insertion,wellsfargo.com
wqellsfargo.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.mm8.parklogic.com'],insertion,wellsfargo.com
wellsfafrgo.com,['199.59.243.228'],,,['ns1.bodis.com'],insertion,wellsfargo.com
wellsfaqrgo.com,['199.59.243.228'],,,['ns1.bodis.com'],insertion,wellsfargo.com
wrellsfargo.com,['212.92.105.229'],,['mail.h-email.net'],['ns1.domainmx.com'],insertion,wellsfargo.com
awellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
ewellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
qwellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
swellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
weellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellasfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellesfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellksfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsafargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsefargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsfaergo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsfar4go.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsfarego.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsfarfgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsfgargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsgfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsrfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellsvfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wesllsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wewllsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wsellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wwellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,wellsfargo.com
3wellsfargo.com,['44.230.85.241'],,['fwd1.porkbun.com'],['curitiba.ns.porkbun.com'],insertion,wellsfargo.com
wellszfargo.com,['44.230.85.241'],,['fwd1.porkbun.com'],['curitiba.ns.porkbun.com'],insertion,wellsfargo.com
wellzsfargo.com,['44.230.85.241'],,['fwd1.porkbun.com'],['curitiba.ns.porkbun.com'],insertion,wellsfargo.com
wellswfargo.com,['63.143.32.88'],,['mail.h-email.net'],['ns1.domainmx.com'],insertion,wellsfargo.com
wellsfsargo.com,['63.143.32.90'],,['mail.h-email.net'],['ns1.domainmx.com'],insertion,wellsfargo.com
wellsfargyo.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],insertion,wellsfargo.com
wellsfdargo.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],,['hehua.ns.giantpanda.com'],insertion,wellsfargo.com
weollsfargo.com,['69.162.80.57'],,,['ns1.hastydns.com'],insertion,wellsfargo.com
wellsdfargo.com,,,,['ns1.markmonitor.com'],insertion,wellsfargo.com
wellxsfargo.com,,,,['aaron.ns.cloudflare.com'],insertion,wellsfargo.com
ellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],omission,wellsfargo.com
wellsargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],omission,wellsfargo.com
wellsfago.com,['3.33.139.32'],,,['ns1.markmonitor.com'],omission,wellsfargo.com
wellsfarg.com,['3.33.139.32'],,,['ns1.markmonitor.com'],omission,wellsfargo.com
wellsfaro.com,['3.33.139.32'],,,['ns1.markmonitor.com'],omission,wellsfargo.com
wellsfrgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],omission,wellsfargo.com
welsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],omission,wellsfargo.com
wllsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],omission,wellsfargo.com
wellfargo.com,,,,['ns1.markmonitor.com'],omission,wellsfargo.com
wellsfarsgo.com,['103.224.182.253'],,['park-mx.above.com'],['1107.ns1.abovedomains.com'],plural,wellsfargo.com
wellssfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],plural,wellsfargo.com
welslsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],plural,wellsfargo.com
welllsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],repetition,wellsfargo.com
wellsfaargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],repetition,wellsfargo.com
wellsfarggo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],repetition,wellsfargo.com
wellsfarrgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],repetition,wellsfargo.com
wellsffargo.com,,,,['ns1.markmonitor.com'],repetition,wellsfargo.com
wwllsfargo.com,['103.224.182.238'],,['park-mx.above.com'],['ns1.above.com'],replacement,wellsfargo.com
wellstargo.com,['103.224.182.241'],,['park-mx.above.com'],['ns1.abovedomains.com'],replacement,wellsfargo.com
wellsfzrgo.com,['103.224.182.244'],,['park-mx.above.com'],['3860.ns1.abovedomains.com'],replacement,wellsfargo.com
wellsfarvo.com,['103.224.182.251'],,['park-mx.above.com'],['ns1.above.com'],replacement,wellsfargo.com
weolsfargo.com,['103.224.212.204'],,['park-mx.above.com'],['3932.ns1.abovedomains.com'],replacement,wellsfargo.com
welpsfargo.com,['103.224.212.205'],,['park-mx.above.com'],['3932.ns1.abovedomains.com'],replacement,wellsfargo.com
wsllsfargo.com,['103.224.212.211'],,['park-mx.above.com'],['ns15.abovedomains.com'],replacement,wellsfargo.com
wellsfadgo.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],replacement,wellsfargo.com
wellsfargi.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],replacement,wellsfargo.com
wellscargo.com,['104.37.84.71'],,['wellscargo-com.mail.protection.outlook.com'],['ns1.dnsowl.com'],replacement,wellsfargo.com
wellsfwrgo.com,['148.72.171.195'],,['mail.h-email.net'],['ns1.redmonddc.com'],replacement,wellsfargo.com
wellsfafgo.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.kb377.parklogic.com'],replacement,wellsfargo.com
wellsfarbo.com,['192.157.56.141'],,,['ns1.brainydns.com'],replacement,wellsfargo.com
qellsfargo.com,['199.59.243.228'],,,['ns1.dyna-ns.net'],replacement,wellsfargo.com
weklsfargo.com,['199.59.243.228'],,,['ns1.bodis.com'],replacement,wellsfargo.com
welosfargo.com,['199.59.243.228'],,,['ns1.bodis.com'],replacement,wellsfargo.com
wellxfargo.com,['212.92.105.233'],,,['ns1.domainmx.com'],replacement,wellsfargo.com
eellsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
w3llsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
welksfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellafargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
welldfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellefargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfa4go.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfaego.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfarg9.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfargp.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfarho.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfarto.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfaryo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfatgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfsrgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellzfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
weplsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wrllsfargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,wellsfargo.com
wellsfargl.com,['34.117.176.22'],,[''],['ns1.gofruits.co'],replacement,wellsfargo.com
wellsfa5go.com,['44.230.85.241'],,,['curitiba.ns.porkbun.com'],replacement,wellsfargo.com
wellsrargo.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['anan.ns.giantpanda.com'],replacement,wellsfargo.com
well.sfargo.com,['103.224.212.206'],,['park-mx.above.com'],['ns1.abovedomains.com'],subdomain,wellsfargo.com
wells.fargo.com,['192.237.224.60'],,,,subdomain,wellsfargo.com
wel.lsfargo.com,['212.92.105.231'],,,,subdomain,wellsfargo.com
wellfsargo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],transposition,wellsfargo.com
wellsafrgo.com,['3.33.139.32'],,,['ns1.markmonitor.com'],transposition,wellsfargo.com
wellsfagro.com,['3.33.139.32'],,,['ns1.markmonitor.com'],transposition,wellsfargo.com
